transaction_id,transaction_date,posting_date,gl_account,cost_centre,department,vendor_id,transaction_type,debit_amount,credit_amount,currency,exchange_rate,reference_number,description,status,created_by,approved_by,erp_batch_id
TXN000721,2023-06-17,2023-06-20,4500,CC001,Sales,VND0009,Debit Note,640.15,0.0,GBP,1.0,REF00000721,Payment for Inventory - Finance,Posted,USER011,USER024,BATCH0045
TXN000722,2023-04-19,2023-04-20,4500,CC005,Sales,VND0045,Debit Note,0.0,31.02,GBP,1.0,REF00000722,Payment for Accrued Liabilities - IT,Posted,USER001,USER022,BATCH0005
TXN000723,2023-08-21,2023-08-21,2000,CC007,Legal,VND0036,Journal Entry,0.0,53.4,GBP,1.0,REF00000723,Payment for Accounts Receivable - Procurement,Posted,USER001,USER024,BATCH0048
TXN000724,2023-06-17,2023-06-17,1100,CC004,Sales,VND0017,Credit Note,0.0,1230.16,EUR,1.3015,REF00000724,Payment for Other Income - Finance,Posted,USER011,,BATCH0015
TXN000725,2023-06-22,2023-06-22,4100,CC007,Sales,VND0028,Journal Entry,0.0,521.29,GBP,1.0,REF00000725,Payment for Rent - HR,Posted,USER001,,BATCH0043
TXN000726,2023-07-14,2023-07-16,2100,CC007,Procurement,VND0009,Debit Note,0.0,306.13,GBP,1.0,REF00000726,Payment for Cash - Sales,Posted,USER016,USER023,BATCH0050
TXN000727,2023-05-23,2023-05-24,1200,CC005,IT,VND0002,Journal Entry,0.0,414.74,GBP,1.0,REF00000727,Payment for Utilities - Sales,Posted,USER002,USER022,BATCH0032
TXN000728,2023-08-04,2023-08-07,2000,CC002,HR,VND0043,Journal Entry,0.0,679.51,GBP,1.0,REF00000728,Payment for Rent - IT,Posted,USER005,,BATCH0036
TXN000729,2023-05-10,2023-05-12,1100,CC004,Procurement,VND0046,Journal Entry,0.0,179.53,EUR,1.0511,REF00000729,Payment for Cash - HR,Posted,USER014,USER022,BATCH0050
TXN000730,2023-02-11,2023-02-13,4400,CC007,Sales,VND0002,Journal Entry,125.53,0.0,GBP,1.0,REF00000730,Payment for Inventory - IT,Posted,USER002,USER026,BATCH0030
TXN000731,2023-08-29,2023-09-01,1000,CC005,Sales,VND0034,Payment,541.19,0.0,GBP,1.0,REF00000731,Payment for IT Expenses - IT,Posted,USER018,USER021,BATCH0025
TXN000732,2023-01-10,2023-01-10,1000,CC007,IT,VND0019,Journal Entry,92.99,0.0,USD,1.1756,REF00000732,Payment for Accrued Liabilities - Finance,Posted,USER013,USER025,BATCH0021
TXN000733,2023-10-04,2023-10-04,4300,CC002,Finance,VND0040,Debit Note,0.0,744.25,GBP,1.0,REF00000733,Payment for Inventory - HR,Posted,USER020,USER026,BATCH0042
TXN000734,2023-01-27,2023-01-28,3100,CC003,Finance,VND0006,Debit Note,31.38,0.0,USD,1.0042,REF00000734,Payment for Salaries - Legal,Posted,USER017,USER027,BATCH0024
TXN000735,2023-06-29,2023-06-29,4100,CC007,Procurement,VND0047,Debit Note,0.0,1888.87,GBP,1.0,REF00000735,Payment for Travel - Procurement,Posted,USER006,USER028,BATCH0013
TXN000736,2023-04-25,2023-04-27,3000,CC006,Procurement,VND0016,Credit Note,819.67,0.0,USD,0.8441,REF00000736,Payment for Accounts Payable - HR,Posted,USER006,USER030,BATCH0003
TXN000737,2023-11-29,2023-12-01,1100,CC003,Sales,VND0013,Journal Entry,0.0,592.32,USD,1.3339,REF00000737,Payment for IT Expenses - Procurement,Posted,USER004,,BATCH0003
TXN000738,2023-02-05,2023-02-07,1200,CC002,Finance,VND0041,Journal Entry,0.0,1761.7,GBP,1.0,REF00000738,Payment for Other Income - Procurement,Posted,USER001,USER021,BATCH0029
TXN000739,2023-11-30,2023-12-03,1100,CC001,HR,VND0034,Debit Note,0.0,4905.99,GBP,1.0,REF00000739,Payment for Accounts Receivable - Operations,Posted,USER012,USER026,BATCH0013
TXN000740,2023-01-21,2023-01-21,4100,CC006,Procurement,VND0048,Journal Entry,1847.44,0.0,GBP,1.0,REF00000740,Payment for Utilities - Operations,Posted,USER008,,BATCH0001
TXN000741,2023-01-16,2023-01-16,4600,CC003,HR,VND0049,Debit Note,0.0,25.5,USD,1.0629,REF00000741,Payment for Revenue - Sales,Posted,USER003,USER027,BATCH0037
TXN000742,2023-05-07,2023-05-07,4600,CC003,Finance,VND0050,Credit Note,0.0,59.18,GBP,1.0,REF00000742,Payment for IT Expenses - Procurement,Posted,USER014,USER022,BATCH0023
TXN000743,2023-04-13,2023-04-13,4100,CC001,Operations,VND0045,Payment,158.03,0.0,USD,1.3368,REF00000743,Payment for Revenue - IT,Posted,USER003,USER030,BATCH0002
TXN000744,2023-01-11,2023-01-12,1000,CC007,IT,VND0044,Invoice,0.0,419.53,GBP,1.0,REF00000744,Payment for IT Expenses - Legal,Posted,USER004,USER026,BATCH0043
TXN000745,2023-11-15,2023-11-16,4200,CC002,Legal,VND0004,Debit Note,0.0,876.98,GBP,1.0,REF00000745,Payment for Marketing - Operations,Pending,USER016,USER028,BATCH0024
TXN000746,2023-03-20,2023-03-22,4200,CC004,Sales,VND0008,Credit Note,135.83,0.0,GBP,1.0,REF00000746,Payment for Accrued Liabilities - Legal,Posted,USER015,USER027,BATCH0042
TXN000747,2023-05-03,2023-05-05,4400,CC004,Sales,VND0047,Debit Note,533.87,0.0,USD,0.8251,REF00000747,Payment for Marketing - Sales,Posted,USER014,,BATCH0022
TXN000748,2023-03-06,2023-03-09,1100,CC007,Sales,VND0040,Credit Note,129.92,0.0,GBP,1.0,REF00000748,Payment for Accrued Liabilities - IT,Posted,USER018,USER022,BATCH0027
TXN000749,2023-08-31,2023-09-02,2000,CC005,Procurement,VND0010,Payment,0.0,161.21,USD,0.8771,REF00000749,Payment for Accounts Receivable - Legal,Posted,USER015,USER029,BATCH0048
TXN000750,2023-12-09,2023-12-09,4600,CC002,Sales,VND0019,Payment,0.0,48.91,GBP,1.0,REF00000750,Payment for Utilities - IT,Posted,USER005,,BATCH0001
TXN000751,2023-02-28,2023-03-02,4400,CC004,HR,VND0019,Invoice,101.0,0.0,GBP,1.0,REF00000751,Payment for Other Income - IT,Pending,USER020,USER022,BATCH0021
TXN000752,2023-10-16,2023-10-18,4300,CC002,IT,VND0030,Debit Note,53.12,0.0,GBP,1.0,REF00000752,Payment for Rent - Sales,Posted,USER001,USER026,BATCH0030
TXN000753,2023-04-22,2023-04-23,4400,CC006,Sales,VND0049,Payment,0.0,93.33,GBP,1.0,REF00000753,Payment for Inventory - Procurement,Posted,USER010,USER028,BATCH0006
TXN000754,2023-08-27,2023-08-27,3100,CC002,Operations,VND0013,Credit Note,1959.54,0.0,GBP,1.0,REF00000754,Payment for IT Expenses - Procurement,Posted,USER016,,BATCH0009
TXN000755,2023-12-25,2023-12-28,1200,CC005,Procurement,VND0003,Journal Entry,0.0,97.12,EUR,1.1214,REF00000755,Payment for Marketing - Sales,Posted,USER016,USER028,BATCH0007
TXN000756,2023-05-12,2023-05-15,4200,CC007,Sales,VND0031,Invoice,20922.35,0.0,GBP,1.0,REF00000756,Payment for Salaries - HR,Posted,USER009,USER027,BATCH0039
TXN000757,2023-07-08,2023-07-11,3000,CC006,Sales,VND0010,Payment,845.54,0.0,EUR,0.8813,REF00000757,Payment for Inventory - Sales,Posted,USER005,,BATCH0034
TXN000758,2023-03-27,2023-03-29,1100,CC001,Operations,VND0027,Payment,532.32,0.0,GBP,1.0,REF00000758,Payment for Revenue - Procurement,Posted,USER011,USER030,BATCH0036
TXN000759,2023-11-07,2023-11-10,4500,CC001,HR,VND0040,Payment,0.0,111.33,GBP,1.0,REF00000759,Payment for Rent - HR,Posted,USER018,USER021,BATCH0050
TXN000760,2023-11-07,2023-11-10,3100,CC004,Operations,VND0017,Journal Entry,1153.39,0.0,USD,0.8602,REF00000760,Payment for Rent - Procurement,Posted,USER012,USER028,BATCH0008
TXN000761,2023-02-28,2023-03-03,3100,CC002,Legal,VND0003,Credit Note,170.13,0.0,GBP,1.0,REF00000761,Payment for Travel - IT,Posted,USER020,,BATCH0038
TXN000762,2023-03-25,2023-03-26,2100,CC004,Legal,VND0040,Payment,0.0,484.45,GBP,1.0,REF00000762,Payment for Accounts Receivable - Finance,Posted,USER004,USER025,BATCH0009
TXN000763,2023-06-09,2023-06-09,4200,CC007,Legal,VND0044,Payment,18772.1,0.0,USD,1.1976,REF00000763,Payment for Cash - Legal,Posted,USER016,USER027,BATCH0031
TXN000764,2023-02-25,2023-02-26,1200,CC002,Operations,VND0043,Debit Note,0.0,349.29,EUR,1.0856,REF00000764,Payment for IT Expenses - Operations,Posted,USER016,USER029,BATCH0032
TXN000765,2023-10-24,2023-10-24,1200,CC005,Legal,VND0049,Journal Entry,0.0,2261.79,GBP,1.0,REF00000765,Payment for Accounts Payable - Finance,Posted,USER019,USER021,BATCH0036
TXN000766,2023-01-14,2023-01-15,2100,CC007,Legal,VND0045,Debit Note,140.5,0.0,GBP,1.0,REF00000766,Payment for Utilities - Finance,Posted,USER007,USER022,BATCH0036
TXN000767,2023-06-09,2023-06-09,4300,CC005,Procurement,VND0011,Invoice,0.0,382.8,GBP,1.0,REF00000767,Payment for COGS - Sales,Reversed,USER005,USER028,BATCH0047
TXN000768,2023-10-22,2023-10-25,2000,CC002,Procurement,VND0005,Credit Note,5745.67,0.0,EUR,1.255,REF00000768,Payment for COGS - HR,Pending,USER008,USER028,BATCH0049
TXN000769,2023-12-13,2023-12-16,4400,CC005,Legal,VND0024,Journal Entry,157.52,0.0,USD,1.2399,REF00000769,Payment for Marketing - Operations,Posted,USER017,USER023,BATCH0022
TXN000770,2023-07-12,2023-07-15,4500,CC007,Legal,VND0034,Credit Note,0.0,6116.06,EUR,1.0311,REF00000770,Payment for Marketing - Legal,Pending,USER005,,BATCH0008
TXN000771,2023-07-23,2023-07-24,4000,CC005,Operations,VND0004,Payment,1166.34,0.0,GBP,1.0,REF00000771,Payment for IT Expenses - Legal,Posted,USER005,USER027,BATCH0040
TXN000772,2023-04-12,2023-04-15,1000,CC004,Procurement,VND0026,Journal Entry,173.52,0.0,EUR,0.9379,REF00000772,Payment for Accounts Payable - Finance,Posted,USER008,USER023,BATCH0003
TXN000773,2023-02-08,2023-02-10,1200,CC007,Operations,VND0038,Payment,0.0,1041.7,GBP,1.0,REF00000773,Payment for Inventory - Sales,Posted,USER003,USER022,BATCH0041
TXN000774,2023-10-31,2023-10-31,2100,CC004,HR,VND0033,Payment,1735.12,0.0,GBP,1.0,REF00000774,Payment for Other Income - Legal,Reversed,USER004,USER028,BATCH0021
TXN000775,2023-12-20,2023-12-21,2000,CC004,IT,VND0026,Invoice,1025.27,0.0,EUR,1.1351,REF00000775,Payment for Other Income - Finance,Posted,USER013,USER027,BATCH0016
TXN000776,2023-11-18,2023-11-21,3000,CC006,Operations,VND0025,Debit Note,0.0,38.27,GBP,1.0,REF00000776,Payment for Cash - Procurement,Posted,USER010,USER023,BATCH0020
TXN000777,2023-05-05,2023-05-08,1000,CC006,Finance,VND0024,Invoice,0.0,135.54,USD,1.2464,REF00000777,Payment for Accrued Liabilities - Finance,Posted,USER020,USER021,BATCH0035
TXN000778,2023-02-22,2023-02-22,4100,CC006,HR,VND0017,Payment,0.0,278.31,USD,0.8489,REF00000778,Payment for Cash - Legal,Pending,USER004,USER024,BATCH0028
TXN000779,2023-12-23,2023-12-26,3000,CC004,Legal,VND0019,Invoice,0.0,360.81,GBP,1.0,REF00000779,Payment for IT Expenses - Finance,Pending,USER008,USER030,BATCH0019
TXN000780,2023-06-04,2023-06-07,1200,CC001,Finance,VND0035,Credit Note,0.0,1023.53,GBP,1.0,REF00000780,Payment for COGS - Legal,Reversed,USER008,USER024,BATCH0003
TXN000781,2023-12-17,2023-12-17,1000,CC007,Sales,VND0036,Invoice,0.0,526.66,USD,1.232,REF00000781,Payment for Revenue - Procurement,Pending,USER009,USER022,BATCH0007
TXN000782,2023-11-04,2023-11-04,4400,CC006,IT,VND0025,Credit Note,0.0,54.43,GBP,1.0,REF00000782,Payment for Utilities - Legal,Posted,USER006,USER023,BATCH0004
TXN000783,2023-03-03,2023-03-05,4300,CC004,Legal,VND0014,Invoice,713.58,0.0,GBP,1.0,REF00000783,Payment for Cash - Operations,Reversed,USER010,USER030,BATCH0020
TXN000784,2023-10-17,2023-10-19,2000,CC004,IT,VND0021,Invoice,0.0,1008.16,GBP,1.0,REF00000784,Payment for Revenue - Finance,Posted,USER011,USER028,BATCH0043
TXN000785,2023-01-22,2023-01-22,4300,CC007,Procurement,VND0047,Credit Note,934.2,0.0,GBP,1.0,REF00000785,Payment for IT Expenses - IT,Posted,USER015,USER027,BATCH0009
TXN000786,2023-06-27,2023-06-28,4200,CC003,Finance,VND0030,Invoice,0.0,2040.95,GBP,1.0,REF00000786,Payment for Other Income - Operations,Posted,USER019,,BATCH0045
TXN000787,2023-09-30,2023-10-02,4000,CC005,Procurement,VND0002,Journal Entry,0.0,1409.35,GBP,1.0,REF00000787,Payment for Utilities - Procurement,Reversed,USER017,USER026,BATCH0017
TXN000788,2023-08-08,2023-08-08,3000,CC003,Operations,VND0011,Payment,803.33,0.0,GBP,1.0,REF00000788,Payment for Salaries - Operations,Reversed,USER017,USER022,BATCH0025
TXN000789,2023-12-05,2023-12-08,4000,CC005,Legal,VND0011,Payment,363.13,0.0,GBP,1.0,REF00000789,Payment for Accounts Payable - HR,Posted,USER019,USER021,BATCH0010
TXN000790,2023-07-09,2023-07-10,3100,CC007,Sales,VND0044,Payment,33.4,0.0,GBP,1.0,REF00000790,Payment for COGS - IT,Posted,USER009,USER029,BATCH0018
TXN000791,2023-02-05,2023-02-08,4000,CC001,HR,VND0020,Credit Note,0.0,768.49,GBP,1.0,REF00000791,Payment for Utilities - HR,Posted,USER005,USER022,BATCH0022
TXN000792,2023-09-17,2023-09-19,4100,CC004,IT,VND0016,Invoice,550.89,0.0,EUR,1.138,REF00000792,Payment for Accounts Payable - Operations,Posted,USER011,,BATCH0027
TXN000793,2023-11-28,2023-12-01,2100,CC007,Finance,VND0045,Debit Note,606.3,0.0,GBP,1.0,REF00000793,Payment for IT Expenses - Operations,Posted,USER014,USER026,BATCH0005
TXN000794,2023-06-24,2023-06-25,4100,CC001,Sales,VND0029,Invoice,59.43,0.0,EUR,0.8668,REF00000794,Payment for Other Income - Legal,Posted,USER012,USER029,BATCH0034
TXN000795,2023-01-07,2023-01-07,1100,CC004,Procurement,VND0047,Credit Note,79.71,0.0,GBP,1.0,REF00000795,Payment for Salaries - Legal,Posted,USER005,USER023,BATCH0024
TXN000796,2023-08-04,2023-08-04,4000,CC006,Legal,VND0019,Debit Note,1958.1,0.0,EUR,0.815,REF00000796,Payment for Marketing - Operations,Pending,USER019,USER023,BATCH0005
TXN000797,2023-09-08,2023-09-09,1000,CC005,Operations,VND0028,Invoice,0.0,380.19,EUR,0.7967,REF00000797,Payment for Accounts Receivable - Procurement,Posted,USER002,,BATCH0032
TXN000798,2023-02-24,2023-02-27,4400,CC002,Procurement,VND0007,Payment,1121.31,0.0,GBP,1.0,REF00000798,Payment for Cash - Sales,Posted,USER013,USER024,BATCH0020
TXN000799,2023-08-10,2023-08-13,1100,CC001,HR,VND0005,Credit Note,0.0,420.93,GBP,1.0,REF00000799,Payment for Utilities - Finance,Posted,USER002,USER029,BATCH0048
TXN000800,2023-07-05,2023-07-06,4500,CC003,HR,VND0023,Payment,421.84,0.0,GBP,1.0,REF00000800,Payment for Accounts Payable - Finance,Posted,USER007,USER025,BATCH0020
TXN000801,2023-11-22,2023-11-22,1200,CC002,Operations,VND0018,Debit Note,1648.18,0.0,USD,1.1119,REF00000801,Payment for Marketing - Operations,Posted,USER006,USER023,BATCH0027
TXN000802,2023-08-24,2023-08-27,3100,CC005,HR,VND0030,Invoice,186.03,0.0,GBP,1.0,REF00000802,Payment for Cash - HR,Posted,USER001,USER022,BATCH0002
TXN000803,2023-12-29,2023-12-31,1100,CC007,Operations,VND0024,Invoice,466.0,0.0,EUR,1.258,REF00000803,Payment for Marketing - IT,Posted,USER005,USER024,BATCH0002
TXN000804,2023-03-20,2023-03-21,4000,CC005,Procurement,VND0032,Invoice,0.0,201.66,GBP,1.0,REF00000804,Payment for Rent - Procurement,Posted,USER002,USER025,BATCH0019
TXN000805,2023-08-11,2023-08-13,4400,CC003,Legal,VND0022,Payment,210.24,0.0,GBP,1.0,REF00000805,Payment for Travel - Finance,Posted,USER008,USER027,BATCH0021
TXN000806,2023-04-01,2023-04-03,4200,CC001,HR,VND0024,Journal Entry,0.0,253.72,USD,0.7668,REF00000806,Payment for Revenue - Operations,Posted,USER006,,BATCH0012
TXN000807,2023-09-25,2023-09-25,4000,CC005,Procurement,VND0021,Debit Note,0.0,562.96,GBP,1.0,REF00000807,Payment for Utilities - Sales,Posted,USER013,,BATCH0046
TXN000808,2023-11-30,2023-12-01,4200,CC006,IT,VND0041,Invoice,0.0,196.74,GBP,1.0,REF00000808,Payment for IT Expenses - Sales,Posted,USER011,USER022,BATCH0006
TXN000809,2023-05-19,2023-05-22,2000,CC001,Finance,VND0016,Invoice,2653.5,0.0,USD,0.9193,REF00000809,Payment for Salaries - IT,Posted,USER001,USER025,BATCH0009
TXN000810,2023-11-12,2023-11-15,3000,CC002,Finance,VND0020,Credit Note,105.43,0.0,GBP,1.0,REF00000810,Payment for Accounts Payable - Legal,Posted,USER019,USER021,BATCH0034
TXN000811,2023-10-03,2023-10-04,4100,CC006,HR,VND0009,Journal Entry,0.0,304.81,GBP,1.0,REF00000811,Payment for Accounts Payable - Procurement,Pending,USER016,USER023,BATCH0039
TXN000812,2023-09-05,2023-09-05,1000,CC005,Procurement,VND0012,Payment,208.6,0.0,GBP,1.0,REF00000812,Payment for Travel - IT,Posted,USER016,USER024,BATCH0039
TXN000813,2023-08-27,2023-08-30,4600,CC004,Procurement,VND0033,Credit Note,0.0,3534.99,GBP,1.0,REF00000813,Payment for Salaries - HR,Posted,USER012,USER024,BATCH0007
TXN000814,2023-08-12,2023-08-15,1200,CC001,Procurement,VND0018,Credit Note,541.76,0.0,GBP,1.0,REF00000814,Payment for Revenue - Procurement,Posted,USER007,USER028,BATCH0024
TXN000815,2023-10-31,2023-11-03,3100,CC004,Procurement,VND0005,Journal Entry,0.0,1896.5,EUR,1.0749,REF00000815,Payment for Salaries - Legal,Posted,USER019,USER024,BATCH0008
TXN000816,2023-05-18,2023-05-18,4500,CC003,Sales,VND0043,Journal Entry,43.45,0.0,GBP,1.0,REF00000816,Payment for Inventory - Legal,Posted,USER013,,BATCH0007
TXN000817,2023-06-15,2023-06-18,1100,CC004,Operations,VND0026,Payment,0.0,602.19,USD,0.7892,REF00000817,Payment for Accounts Receivable - IT,Posted,USER015,USER029,BATCH0017
TXN000818,2023-05-06,2023-05-09,4400,CC006,Finance,VND0033,Journal Entry,0.0,1532.18,GBP,1.0,REF00000818,Payment for Other Income - Sales,Posted,USER007,USER022,BATCH0050
TXN000819,2023-02-14,2023-02-16,1000,CC004,Finance,VND0040,Debit Note,456.43,0.0,GBP,1.0,REF00000819,Payment for Other Income - Legal,Posted,USER015,USER023,BATCH0022
TXN000820,2023-05-23,2023-05-23,4000,CC007,HR,VND0047,Credit Note,1994.64,0.0,GBP,1.0,REF00000820,Payment for Accounts Receivable - Procurement,Posted,USER020,USER023,BATCH0021
TXN000821,2023-08-19,2023-08-22,4600,CC001,Operations,VND0005,Debit Note,185.69,0.0,GBP,1.0,REF00000821,Payment for Accounts Receivable - Operations,Pending,USER009,USER022,BATCH0008
TXN000822,2023-05-05,2023-05-05,3000,CC001,Legal,VND0004,Debit Note,0.0,3340.99,GBP,1.0,REF00000822,Payment for Marketing - Procurement,Posted,USER018,USER022,BATCH0012
TXN000823,2023-08-26,2023-08-26,3000,CC006,Legal,VND0002,Payment,12687.18,0.0,GBP,1.0,REF00000823,Payment for Accrued Liabilities - Finance,Posted,USER015,USER024,BATCH0037
TXN000824,2023-10-19,2023-10-22,4200,CC001,Legal,VND0011,Invoice,0.0,234.1,USD,1.1083,REF00000824,Payment for Accounts Receivable - IT,Posted,USER004,USER027,BATCH0014
TXN000825,2023-11-09,2023-11-12,4400,CC001,Legal,VND0010,Invoice,0.0,206.8,GBP,1.0,REF00000825,Payment for Accounts Payable - Finance,Posted,USER009,USER026,BATCH0038
TXN000826,2023-12-09,2023-12-09,2000,CC006,Procurement,VND0017,Invoice,3569.13,0.0,GBP,1.0,REF00000826,Payment for Rent - Procurement,Posted,USER017,USER025,BATCH0006
TXN000827,2023-07-14,2023-07-14,1000,CC005,Sales,VND0016,Invoice,0.0,4312.87,GBP,1.0,REF00000827,Payment for Revenue - Finance,Posted,USER011,USER027,BATCH0015
TXN000828,2023-06-22,2023-06-22,1000,CC004,Finance,VND0041,Credit Note,0.0,184.14,GBP,1.0,REF00000828,Payment for Accounts Payable - Legal,Posted,USER011,,BATCH0004
TXN000829,2023-01-15,2023-01-17,2100,CC005,Operations,VND0035,Journal Entry,0.0,214.8,GBP,1.0,REF00000829,Payment for Accrued Liabilities - Legal,Posted,USER006,USER027,BATCH0018
TXN000830,2023-09-11,2023-09-12,4600,CC007,Procurement,VND0014,Payment,0.0,264.36,GBP,1.0,REF00000830,Payment for Accrued Liabilities - IT,Posted,USER009,,BATCH0020
TXN000831,2023-06-16,2023-06-19,4600,CC002,HR,VND0036,Journal Entry,53.7,0.0,EUR,1.2039,REF00000831,Payment for IT Expenses - HR,Posted,USER011,USER026,BATCH0049
TXN000832,2023-04-04,2023-04-06,1100,CC005,HR,VND0050,Payment,0.0,101.7,GBP,1.0,REF00000832,Payment for Accounts Receivable - Legal,Posted,USER016,USER030,BATCH0036
TXN000833,2023-09-07,2023-09-09,4300,CC007,HR,VND0050,Debit Note,89.46,0.0,EUR,0.9355,REF00000833,Payment for Travel - Operations,Posted,USER018,USER024,BATCH0049
TXN000834,2023-04-19,2023-04-19,4000,CC001,Legal,VND0038,Journal Entry,127.52,0.0,GBP,1.0,REF00000834,Payment for Accrued Liabilities - Finance,Posted,USER015,USER023,BATCH0035
TXN000835,2023-07-01,2023-07-02,1200,CC001,IT,VND0037,Credit Note,0.0,382.98,GBP,1.0,REF00000835,Payment for Salaries - Procurement,Posted,USER004,USER029,BATCH0006
TXN000836,2023-05-13,2023-05-16,4000,CC005,Procurement,VND0046,Payment,0.0,573.25,EUR,1.081,REF00000836,Payment for Accounts Payable - Legal,Posted,USER011,USER023,BATCH0046
TXN000837,2023-06-24,2023-06-26,2000,CC004,Operations,VND0001,Credit Note,4128.84,0.0,GBP,1.0,REF00000837,Payment for Salaries - Procurement,Posted,USER017,USER029,BATCH0036
TXN000838,2023-05-24,2023-05-27,4100,CC007,IT,VND0015,Journal Entry,0.0,90.24,EUR,1.133,REF00000838,Payment for Salaries - HR,Pending,USER009,USER022,BATCH0037
TXN000839,2023-11-02,2023-11-04,1200,CC001,Legal,VND0042,Payment,0.0,1766.02,GBP,1.0,REF00000839,Payment for Other Income - Procurement,Posted,USER003,USER021,BATCH0045
TXN000840,2023-12-26,2023-12-29,4300,CC005,Legal,VND0040,Invoice,292.66,0.0,GBP,1.0,REF00000840,Payment for Cash - Procurement,Posted,USER012,USER029,BATCH0035
TXN000841,2023-05-22,2023-05-22,3000,CC001,Finance,VND0021,Credit Note,0.0,374.58,GBP,1.0,REF00000841,Payment for IT Expenses - Finance,Posted,USER014,,BATCH0020
TXN000842,2023-10-12,2023-10-12,1100,CC002,HR,VND0021,Payment,0.0,1110.13,USD,0.7694,REF00000842,Payment for Rent - IT,Posted,USER001,USER023,BATCH0036
TXN000843,2023-01-06,2023-01-07,4100,CC001,IT,VND0029,Journal Entry,74.88,0.0,GBP,1.0,REF00000843,Payment for Accrued Liabilities - Sales,Posted,USER018,USER021,BATCH0043
TXN000844,2023-09-22,2023-09-22,3000,CC003,Finance,VND0033,Debit Note,0.0,715.95,GBP,1.0,REF00000844,Payment for Cash - Finance,Posted,USER005,USER027,BATCH0020
TXN000845,2023-04-08,2023-04-10,3100,CC006,Finance,VND0024,Debit Note,0.0,517.85,GBP,1.0,REF00000845,Payment for Revenue - IT,Posted,USER004,USER026,BATCH0007
TXN000846,2023-02-13,2023-02-15,4200,CC004,Finance,VND0026,Payment,844.44,0.0,GBP,1.0,REF00000846,Payment for Accrued Liabilities - Operations,Posted,USER008,USER029,BATCH0026
TXN000847,2023-05-04,2023-05-06,4500,CC002,Finance,VND0039,Debit Note,0.0,622.51,EUR,0.9115,REF00000847,Payment for Revenue - Legal,Posted,USER015,USER025,BATCH0049
TXN000848,2023-07-28,2023-07-30,1200,CC005,Legal,VND0008,Invoice,16041.75,0.0,EUR,1.336,REF00000848,Payment for Cash - Operations,Posted,USER004,USER028,BATCH0003
TXN000849,2023-09-08,2023-09-08,1200,CC006,Sales,VND0020,Journal Entry,0.0,154.99,USD,1.0889,REF00000849,Payment for Accounts Payable - Procurement,Posted,USER004,USER027,BATCH0020
TXN000850,2023-10-12,2023-10-12,3000,CC001,Sales,VND0012,Debit Note,181.91,0.0,EUR,1.0882,REF00000850,Payment for Travel - Sales,Posted,USER018,USER030,BATCH0027
TXN000851,2023-05-04,2023-05-05,2100,CC004,Legal,VND0038,Journal Entry,0.0,158.43,GBP,1.0,REF00000851,Payment for Revenue - Legal,Reversed,USER010,USER030,BATCH0006
TXN000852,2023-12-20,2023-12-23,1200,CC006,Operations,VND0024,Credit Note,175.35,0.0,USD,1.2241,REF00000852,Payment for Utilities - Finance,Posted,USER005,USER030,BATCH0043
TXN000853,2023-09-01,2023-09-02,4600,CC002,Legal,VND0026,Invoice,0.0,155.08,GBP,1.0,REF00000853,Payment for Accounts Payable - IT,Posted,USER012,USER026,BATCH0022
TXN000854,2023-11-27,2023-11-30,3100,CC006,Procurement,VND0040,Debit Note,2400.72,0.0,GBP,1.0,REF00000854,Payment for Accounts Receivable - Legal,Posted,USER010,,BATCH0018
TXN000855,2023-12-31,2023-12-31,2100,CC003,Sales,VND0038,Credit Note,0.0,3397.37,GBP,1.0,REF00000855,Payment for Rent - Procurement,Posted,USER015,USER026,BATCH0048
TXN000856,2023-09-09,2023-09-11,2100,CC006,Operations,VND0037,Journal Entry,0.0,171.38,GBP,1.0,REF00000856,Payment for IT Expenses - Legal,Posted,USER014,USER030,BATCH0004
TXN000857,2023-08-18,2023-08-19,4600,CC007,HR,VND0024,Payment,115.75,0.0,USD,0.7774,REF00000857,Payment for Marketing - Legal,Posted,USER018,USER025,BATCH0009
TXN000858,2023-01-09,2023-01-10,2100,CC005,Legal,VND0040,Invoice,0.0,818.21,GBP,1.0,REF00000858,Payment for Cash - HR,Posted,USER003,USER025,BATCH0005
TXN000859,2023-02-17,2023-02-17,3000,CC003,HR,VND0016,Invoice,0.0,176.21,GBP,1.0,REF00000859,Payment for Accounts Receivable - IT,Posted,USER017,USER030,BATCH0007
TXN000860,2023-05-31,2023-06-03,4300,CC007,Legal,VND0010,Debit Note,0.0,1042.52,GBP,1.0,REF00000860,Payment for Rent - Sales,Pending,USER006,USER026,BATCH0038
TXN000861,2023-04-24,2023-04-25,3100,CC005,Sales,VND0039,Debit Note,546.96,0.0,USD,0.9387,REF00000861,Payment for Rent - Finance,Posted,USER013,USER026,BATCH0001
TXN000862,2023-07-27,2023-07-30,4300,CC001,Operations,VND0035,Credit Note,0.0,41.53,GBP,1.0,REF00000862,Payment for Salaries - IT,Posted,USER017,USER030,BATCH0007
TXN000863,2023-12-21,2023-12-22,4100,CC006,Sales,VND0011,Journal Entry,4110.33,0.0,GBP,1.0,REF00000863,Payment for Inventory - HR,Posted,USER007,USER025,BATCH0031
TXN000864,2023-05-05,2023-05-07,4000,CC006,Procurement,VND0023,Invoice,5965.91,0.0,GBP,1.0,REF00000864,Payment for IT Expenses - Finance,Posted,USER005,USER026,BATCH0003
