key,src_debit,src_credit,gl_account_src,department_src,transaction_date_src,currency_src,tgt_debit,tgt_credit,gl_account_tgt,department_tgt,transaction_date_tgt,currency_tgt,reconciliation_status,debit_delta,credit_delta
TXN000964,1168.53,0.0,2100,IT,2023-02-20,GBP,1168.53,0.0,2100,IT,2023-02-20,GBP,MATCHED,0.0,0.0
TXN000965,352.62,0.0,2100,Operations,2023-04-17,GBP,352.62,0.0,2100,Operations,2023-04-17,GBP,MATCHED,0.0,0.0
TXN000966,3498.8,0.0,4100,Procurement,2023-11-17,GBP,3498.8,0.0,4100,Procurement,2023-11-17,GBP,MATCHED,0.0,0.0
TXN000967,0.0,146.26,1000,Operations,2023-04-19,EUR,0.0,146.26,1000,Operations,2023-04-19,EUR,MATCHED,0.0,0.0
TXN000968,0.0,6011.39,2100,IT,2023-05-16,GBP,0.0,6011.39,2100,IT,2023-05-16,GBP,MATCHED,0.0,0.0
TXN000969,0.0,379.84,4600,Procurement,2023-12-05,GBP,0.0,379.84,4600,Procurement,2023-12-05,GBP,MATCHED,0.0,0.0
TXN000970,0.0,47.17,4100,IT,2023-02-11,GBP,0.0,47.17,4100,IT,2023-02-11,GBP,MATCHED,0.0,0.0
TXN000971,488.9,0.0,4600,HR,2023-03-22,USD,488.9,0.0,4600,HR,2023-03-22,USD,MATCHED,0.0,0.0
TXN000972,0.0,145.25,3100,IT,2023-05-03,GBP,,,,,,,MISSING_IN_TARGET,,
TXN000973,1423.63,0.0,1200,Legal,2023-03-30,EUR,1423.63,0.0,1200,Legal,2023-03-30,EUR,MATCHED,0.0,0.0
TXN000974,151.57,0.0,1000,IT,2023-10-10,USD,151.57,0.0,1000,IT,2023-10-10,USD,MATCHED,0.0,0.0
TXN000975,0.0,206.59,4400,Operations,2023-02-08,USD,0.0,206.59,4400,Operations,2023-02-08,USD,MATCHED,0.0,0.0
TXN000976,23.71,0.0,1200,Finance,2023-03-22,GBP,23.71,0.0,1200,Finance,2023-03-22,GBP,MATCHED,0.0,0.0
TXN000977,204.7,0.0,3000,Legal,2023-01-02,GBP,204.7,0.0,3000,Legal,2023-01-02,GBP,MATCHED,0.0,0.0
TXN000978,0.0,10.64,4300,Sales,2023-07-29,GBP,0.0,10.64,4300,Sales,2023-07-29,GBP,MATCHED,0.0,0.0
TXN000979,37.49,0.0,4400,IT,2023-08-19,GBP,37.49,0.0,4400,IT,2023-08-19,GBP,MATCHED,0.0,0.0
TXN000980,1262.21,0.0,1100,HR,2023-12-19,GBP,1262.21,0.0,1100,HR,2023-12-19,GBP,MATCHED,0.0,0.0
TXN000981,1311.2,0.0,1000,Finance,2023-11-01,GBP,1311.2,0.0,1000,Finance,2023-11-01,GBP,MATCHED,0.0,0.0
TXN000982,763.71,0.0,4600,Finance,2023-08-29,GBP,763.71,0.0,4600,Finance,2023-08-29,GBP,MATCHED,0.0,0.0
TXN000983,0.0,94.59,4500,Finance,2023-05-30,USD,0.0,94.59,4500,Finance,2023-05-30,USD,MATCHED,0.0,0.0
TXN000984,0.0,375.57,4500,Finance,2023-01-17,GBP,0.0,375.57,4500,Finance,2023-01-17,GBP,MATCHED,0.0,0.0
TXN000985,401.25,0.0,4400,HR,2023-04-29,EUR,401.25,0.0,4400,HR,2023-04-29,EUR,MATCHED,0.0,0.0
TXN000986,0.0,70.98,1000,Finance,2023-05-28,GBP,0.0,70.98,1000,Finance,2023-05-28,GBP,MATCHED,0.0,0.0
TXN000987,3847.19,0.0,4200,Procurement,2023-12-28,GBP,3847.19,0.0,4200,Procurement,2023-12-28,GBP,MATCHED,0.0,0.0
TXN000988,1504.24,0.0,1100,IT,2023-05-25,EUR,1504.24,0.0,1100,IT,2023-05-25,EUR,MATCHED,0.0,0.0
TXN000989,0.0,289.62,3100,Operations,2023-12-26,GBP,0.0,289.62,3100,Operations,2023-12-26,GBP,MATCHED,0.0,0.0
TXN000990,420.03,0.0,1000,Operations,2023-08-21,USD,420.03,0.0,1000,Operations,2023-08-21,USD,MATCHED,0.0,0.0
TXN000991,0.0,551.46,1200,Finance,2023-02-06,GBP,0.0,551.46,1200,Finance,2023-02-06,GBP,MATCHED,0.0,0.0
TXN000992,0.0,18.87,4000,IT,2023-12-18,EUR,0.0,18.87,4000,IT,2023-12-18,EUR,MATCHED,0.0,0.0
TXN000993,278.45,0.0,1200,Finance,2023-04-30,USD,278.45,0.0,1200,Finance,2023-04-30,USD,MATCHED,0.0,0.0
TXN000994,145.04,0.0,4000,Procurement,2023-05-16,GBP,145.04,0.0,4000,Procurement,2023-05-16,GBP,MATCHED,0.0,0.0
TXN000995,0.0,89.8,2000,Operations,2023-11-17,GBP,0.0,89.8,2000,Operations,2023-11-17,GBP,MATCHED,0.0,0.0
TXN000996,0.0,264.63,3100,Operations,2023-10-29,GBP,0.0,264.63,3100,Operations,2023-10-29,GBP,MATCHED,0.0,0.0
TXN000997,0.0,5982.12,4300,HR,2023-12-05,GBP,0.0,5982.12,4300,HR,2023-12-05,GBP,MATCHED,0.0,0.0
TXN000998,0.0,1054.97,1100,Finance,2023-04-12,GBP,0.0,1054.97,1100,Finance,2023-04-12,GBP,MATCHED,0.0,0.0
TXN000999,171.27,0.0,4200,Legal,2023-08-06,GBP,171.27,0.0,4200,Legal,2023-08-06,GBP,MATCHED,0.0,0.0
TXN001000,0.0,952.29,1000,HR,2023-02-28,GBP,0.0,952.29,1000,HR,2023-02-28,GBP,MATCHED,0.0,0.0
